Date,Exercise,Category,Weight (kgs),Reps,Distance,Distance Unit,Time
2020-04-07,Seated Dumbbell Press,Shoulders,13.0,15,,,
2020-04-07,Seated Dumbbell Press,Shoulders,13.0,15,,,
2020-04-07,Seated Dumbbell Press,Shoulders,13.0,13,,,
2020-04-07,Push Up,Chest,65.0,30,,,
2020-04-07,Push Up,Chest,65.0,30,,,
2020-04-07,Push Up,Chest,65.0,30,,,
2020-04-07,Push Up,Chest,65.0,30,,,
2020-04-07,Lateral Dumbbell Raise,Shoulders,5.0,26,,,
2020-04-07,Lateral Dumbbell Raise,Shoulders,5.0,25,,,
2020-04-07,Lateral Dumbbell Raise,Shoulders,5.0,25,,,
2020-04-10,Chin Up,Back,77.0,10,,,
2020-04-10,Chin Up,Back,77.0,10,,,
2020-04-10,Chin Up,Back,77.0,10,,,
2020-04-10,Chin Up,Back,77.0,10,,,
2020-04-10,Seated Dumbbell Press,Shoulders,13.0,15,,,
2020-04-10,Seated Dumbbell Press,Shoulders,13.0,15,,,
2020-04-10,Seated Dumbbell Press,Shoulders,13.0,15,,,
2020-04-10,Seated Dumbbell Press,Shoulders,13.0,15,,,
2020-04-10,Push Up,Chest,65.0,30,,,
2020-04-10,Push Up,Chest,65.0,30,,,
2020-04-10,Push Up,Chest,65.0,30,,,
2020-04-10,Push Up,Chest,65.0,30,,,
2020-04-10,Dumbbell Curl,Biceps,5.0,30,,,
2020-04-10,Dumbbell Curl,Biceps,5.0,25,,,
2020-04-10,Dumbbell Curl,Biceps,5.0,18,,,
2020-04-12,Chin Up,Back,77.0,10,,,
2020-04-12,Chin Up,Back,77.0,10,,,
2020-04-12,Chin Up,Back,77.0,10,,,
2020-04-12,Chin Up,Back,77.0,10,,,
2020-04-12,Seated Dumbbell Press,Shoulders,13.0,15,,,
2020-04-12,Seated Dumbbell Press,Shoulders,13.0,15,,,
2020-04-12,Seated Dumbbell Press,Shoulders,13.0,15,,,
2020-04-12,Seated Dumbbell Press,Shoulders,13.0,15,,,
2020-04-12,Push Up,Chest,65.0,30,,,
2020-04-12,Push Up,Chest,65.0,30,,,
2020-04-12,Push Up,Chest,65.0,30,,,
2020-04-14,Chin Up,Back,77.0,10,,,
2020-04-14,Chin Up,Back,77.0,10,,,
2020-04-14,Chin Up,Back,77.0,10,,,
2020-04-14,Chin Up,Back,77.0,10,,,
2020-04-14,Seated Dumbbell Press,Shoulders,13.0,15,,,
2020-04-14,Seated Dumbbell Press,Shoulders,13.0,15,,,
2020-04-14,Seated Dumbbell Press,Shoulders,13.0,15,,,
2020-04-14,Seated Dumbbell Press,Shoulders,13.0,13,,,
2020-04-14,Push Up,Chest,65.0,30,,,
2020-04-14,Push Up,Chest,65.0,30,,,
2020-04-14,Push Up,Chest,65.0,30,,,
2020-04-14,Push Up,Chest,65.0,30,,,
2020-04-14,Dumbbell Curl,Biceps,5.0,30,,,
2020-04-14,Dumbbell Curl,Biceps,5.0,20,,,
2020-04-14,Dumbbell Curl,Biceps,5.0,18,,,
2020-04-16,Chin Up,Back,77.0,10,,,
2020-04-16,Chin Up,Back,77.0,10,,,
2020-04-16,Chin Up,Back,77.0,10,,,
2020-04-16,Chin Up,Back,77.0,10,,,
2020-04-16,Seated Dumbbell Press,Shoulders,13.0,15,,,
2020-04-16,Seated Dumbbell Press,Shoulders,13.0,15,,,
2020-04-16,Seated Dumbbell Press,Shoulders,13.0,15,,,
2020-04-16,Seated Dumbbell Press,Shoulders,13.0,15,,,
2020-04-16,Push Up,Chest,65.0,30,,,
2020-04-16,Push Up,Chest,65.0,30,,,
2020-04-16,Push Up,Chest,65.0,30,,,
2020-04-16,Push Up,Chest,65.0,30,,,
2020-04-16,Lateral Dumbbell Raise,Shoulders,5.0,26,,,
2020-04-16,Lateral Dumbbell Raise,Shoulders,5.0,25,,,
2020-04-16,Lateral Dumbbell Raise,Shoulders,5.0,20,,,
2020-04-16,Dumbbell Curl,Biceps,5.0,30,,,
2020-04-16,Dumbbell Curl,Biceps,5.0,22,,,
2020-04-16,Dumbbell Curl,Biceps,5.0,18,,,
2020-04-18,Chin Up,Back,77.0,10,,,
2020-04-18,Chin Up,Back,77.0,10,,,
2020-04-18,Chin Up,Back,77.0,10,,,
2020-04-18,Chin Up,Back,77.0,10,,,
2020-04-18,Seated Dumbbell Press,Shoulders,13.0,15,,,
2020-04-18,Seated Dumbbell Press,Shoulders,13.0,15,,,
2020-04-18,Seated Dumbbell Press,Shoulders,13.0,15,,,
2020-04-18,Seated Dumbbell Press,Shoulders,13.0,12,,,
2020-04-18,Push Up,Chest,65.0,30,,,
2020-04-18,Push Up,Chest,65.0,30,,,
2020-04-18,Push Up,Chest,65.0,30,,,
2020-04-18,Push Up,Chest,65.0,30,,,
2020-04-18,Dumbbell Curl,Biceps,5.0,30,,,
2020-04-18,Dumbbell Curl,Biceps,5.0,22,,,
2020-04-18,Dumbbell Curl,Biceps,5.0,20,,,
2020-04-21,Chin Up,Back,77.0,10,,,
2020-04-21,Chin Up,Back,77.0,10,,,
2020-04-21,Seated Dumbbell Press,Shoulders,13.0,15,,,
2020-04-21,Lateral Dumbbell Raise,Shoulders,5.0,25,,,
2020-04-21,Lateral Dumbbell Raise,Shoulders,5.0,20,,,
2020-04-21,Lateral Dumbbell Raise,Shoulders,5.0,20,,,
2020-04-21,Dumbbell Curl,Biceps,5.0,30,,,
2020-04-21,Dumbbell Curl,Biceps,5.0,20,,,
2020-04-24,Chin Up,Back,77.0,10,,,
2020-04-24,Chin Up,Back,77.0,10,,,
2020-04-24,Chin Up,Back,77.0,10,,,
2020-04-24,Chin Up,Back,77.0,10,,,
2020-04-24,Seated Dumbbell Press,Shoulders,13.0,15,,,
2020-04-24,Seated Dumbbell Press,Shoulders,13.0,15,,,
2020-04-24,Lateral Dumbbell Raise,Shoulders,5.0,25,,,
2020-04-24,Lateral Dumbbell Raise,Shoulders,5.0,20,,,
2020-04-30,Chin Up,Back,77.0,10,,,
2020-04-30,Chin Up,Back,77.0,10,,,
2020-04-30,Chin Up,Back,77.0,10,,,
2020-04-30,Chin Up,Back,65.0,10,,,
2020-04-30,Seated Dumbbell Press,Shoulders,13.0,15,,,
2020-04-30,Seated Dumbbell Press,Shoulders,13.0,15,,,
2020-06-24,Chin Up,Back,80.0,6,,,
2020-06-24,Chin Up,Back,80.0,8,,,
2020-06-24,Chin Up,Back,80.0,5,,,
2020-06-24,Seated Dumbbell Press,Shoulders,18.0,10,,,
2020-06-24,Seated Dumbbell Press,Shoulders,16.0,15,,,
2020-06-24,Seated Dumbbell Press,Shoulders,16.0,12,,,
2020-06-24,Barbell Curl,Biceps,15.0,20,,,
2020-06-24,Barbell Curl,Biceps,15.0,15,,,
2020-06-25,Flat Barbell Bench Press,Chest,60.0,8,,,
2020-06-25,Flat Barbell Bench Press,Chest,50.0,15,,,
2020-06-25,Flat Barbell Bench Press,Chest,50.0,12,,,
2020-06-25,Seated Machine Curl,Biceps,25.0,26,,,
2020-06-25,Seated Machine Curl,Biceps,25.0,15,,,
2020-06-25,Seated Machine Curl,Biceps,25.0,12,,,
2020-06-25,Lying Triceps Extension,Triceps,10.0,25,,,
2020-06-25,Lying Triceps Extension,Triceps,10.0,22,,,
2020-06-27,Chin Up,Back,85.0,5,,,
2020-06-27,Chin Up,Back,85.0,5,,,
2020-06-27,Chin Up,Back,85.0,5,,,
2020-06-27,Seated Dumbbell Press,Shoulders,16.0,15,,,
2020-06-27,Seated Dumbbell Press,Shoulders,16.0,14,,,
2020-06-27,Seated Dumbbell Press,Shoulders,16.0,15,,,
2020-06-27,Lateral Dumbbell Raise,Shoulders,4.0,30,,,
2020-06-27,Lateral Dumbbell Raise,Shoulders,4.0,25,,,
2020-06-27,Lateral Dumbbell Raise,Shoulders,4.0,30,,,
2020-06-27,Seated Machine Curl,Biceps,25.0,26,,,
2020-06-27,Seated Machine Curl,Biceps,25.0,16,,,
2020-06-29,Seated Dumbbell Press,Shoulders,18.0,12,,,
2020-06-29,Seated Dumbbell Press,Shoulders,18.0,12,,,
2020-06-29,Seated Dumbbell Press,Shoulders,18.0,12,,,
2020-06-29,Flat Barbell Bench Press,Chest,50.0,15,,,
2020-06-29,Flat Barbell Bench Press,Chest,50.0,12,,,
2020-06-29,Flat Barbell Bench Press,Chest,50.0,8,,,
2020-06-29,Cable Curl,Biceps,30.0,15,,,
2020-07-01,Chin Up,Back,85.0,6,,,
2020-07-01,Chin Up,Back,85.0,5,,,
2020-07-01,Chin Up,Back,80.0,5,,,
2020-07-01,Chin Up,Back,80.0,5,,,
2020-07-01,Seated Dumbbell Press,Shoulders,18.0,16,,,
2020-07-01,Seated Dumbbell Press,Shoulders,18.0,15,,,
2020-07-01,Seated Dumbbell Press,Shoulders,18.0,10,,,
2020-07-01,Seated Machine Curl,Biceps,25.0,26,,,
2020-07-01,Seated Machine Curl,Biceps,25.0,20,,,
2020-07-02,Flat Barbell Bench Press,Chest,50.0,20,,,
2020-07-02,Flat Barbell Bench Press,Chest,60.0,13,,,
2020-07-02,Flat Barbell Bench Press,Chest,60.0,10,,,
2020-07-02,Seated Dumbbell Press,Shoulders,18.0,10,,,
2020-07-02,Seated Dumbbell Press,Shoulders,18.0,8,,,
2020-07-02,Seated Dumbbell Press,Shoulders,18.0,8,,,
2020-07-02,Lying Triceps Extension,Triceps,10.0,20,,,
2020-07-02,Lying Triceps Extension,Triceps,10.0,20,,,
2020-07-02,Lying Triceps Extension,Triceps,10.0,15,,,
2020-07-02,Leg Extension Machine,Legs,44.0,15,,,
2020-07-02,Leg Extension Machine,Legs,40.0,15,,,
2020-07-02,Leg Extension Machine,Legs,40.0,15,,,
2020-07-06,Chin Up,Back,85.0,5,,,
2020-07-06,Chin Up,Back,85.0,5,,,
2020-07-06,Chin Up,Back,85.0,5,,,
2020-07-06,Flat Barbell Bench Press,Chest,60.0,12,,,
2020-07-06,Flat Barbell Bench Press,Chest,60.0,12,,,
2020-07-06,Flat Barbell Bench Press,Chest,60.0,12,,,
2020-07-06,Cable Curl,Biceps,25.0,20,,,
2020-07-06,Cable Curl,Biceps,30.0,15,,,
2020-07-06,Cable Curl,Biceps,25.0,15,,,
2020-07-06,Lying Triceps Extension,Triceps,10.0,25,,,
2020-07-06,Lying Triceps Extension,Triceps,10.0,25,,,
2020-07-06,Lying Triceps Extension,Triceps,10.0,25,,,
2020-07-06,Leg Press,Legs,90.0,12,,,
2020-07-08,Chin Up,Back,85.0,5,,,
2020-07-08,Chin Up,Back,85.0,5,,,
2020-07-08,Chin Up,Back,80.0,6,,,
2020-07-08,Chin Up,Back,80.0,5,,,
2020-07-08,Seated Dumbbell Press,Shoulders,18.0,12,,,
2020-07-08,Seated Dumbbell Press,Shoulders,18.0,12,,,
2020-07-08,Seated Dumbbell Press,Shoulders,18.0,10,,,
2020-07-08,Seated Dumbbell Press,Shoulders,16.0,15,,,
2020-07-08,Seated Machine Curl,Biceps,26.5,25,,,
2020-07-08,Seated Machine Curl,Biceps,25.0,15,,,
2020-07-08,Seated Machine Curl,Biceps,25.0,15,,,
2020-07-10,Flat Barbell Bench Press,Chest,60.0,12,,,
2020-07-10,Flat Barbell Bench Press,Chest,60.0,12,,,
2020-07-10,Flat Barbell Bench Press,Chest,60.0,10,,,
2020-07-10,Seated Dumbbell Press,Shoulders,18.0,10,,,
2020-07-10,Seated Dumbbell Press,Shoulders,18.0,10,,,
2020-07-10,Seated Dumbbell Press,Shoulders,18.0,8,,,
2020-07-10,Seated Machine Curl,Biceps,26.5,25,,,
2020-07-10,Seated Machine Curl,Biceps,25.0,20,,,
2020-07-10,Seated Machine Curl,Biceps,25.0,13,,,
2020-07-13,Chin Up,Back,85.0,6,,,
2020-07-13,Chin Up,Back,85.0,5,,,
2020-07-13,Chin Up,Back,85.0,5,,,
2020-07-13,Chin Up,Back,80.0,5,,,
2020-07-13,Flat Barbell Bench Press,Chest,50.0,12,,,
2020-07-13,Flat Barbell Bench Press,Chest,60.0,12,,,
2020-07-13,Flat Barbell Bench Press,Chest,60.0,10,,,
2020-07-14,Seated Machine Curl,Biceps,26.5,26,,,
2020-07-14,Seated Machine Curl,Biceps,25.0,19,,,
2020-07-14,Seated Machine Curl,Biceps,25.0,16,,,
2020-07-14,Seated Machine Curl,Biceps,25.0,15,,,
2020-07-14,Lying Triceps Extension,Triceps,15.0,14,,,
2020-07-14,Lying Triceps Extension,Triceps,10.0,23,,,
2020-07-14,Lying Triceps Extension,Triceps,10.0,23,,,
2020-07-14,Lateral Dumbbell Raise,Shoulders,6.0,22,,,
2020-07-14,Lateral Dumbbell Raise,Shoulders,6.0,20,,,
2020-07-14,Lateral Dumbbell Raise,Shoulders,4.0,25,,,
2020-07-14,Lateral Dumbbell Raise,Shoulders,4.0,25,,,
2020-07-16,Chin Up,Back,85.0,6,,,
2020-07-16,Chin Up,Back,80.0,6,,,
2020-07-16,Chin Up,Back,80.0,5,,,
2020-07-16,Flat Dumbbell Bench Press,Chest,50.0,15,,,
2020-07-16,Flat Dumbbell Bench Press,Chest,50.0,15,,,
2020-07-16,Flat Dumbbell Bench Press,Chest,50.0,12,,,
2020-07-16,Flat Dumbbell Bench Press,Chest,50.0,12,,,
2020-07-16,Seated Machine Curl,Biceps,26.5,23,,,
2020-07-17,Seated Dumbbell Press,Shoulders,18.0,15,,,
2020-07-17,Seated Dumbbell Press,Shoulders,18.0,14,,,
2020-07-17,Seated Dumbbell Press,Shoulders,18.0,12,,,
2020-07-17,Seated Dumbbell Press,Shoulders,18.0,10,,,
2020-07-17,Seated Machine Curl,Biceps,29.5,24,,,
2020-07-17,Seated Machine Curl,Biceps,26.5,18,,,
2020-07-17,Seated Machine Curl,Biceps,25.0,13,,,
2020-07-17,Lying Triceps Extension,Triceps,10.0,20,,,
2020-07-17,Lying Triceps Extension,Triceps,15.0,15,,,
2020-07-17,Lying Triceps Extension,Triceps,10.0,18,,,
2020-07-17,Leg Extension Machine,Legs,39.0,18,,,
2020-07-17,Leg Extension Machine,Legs,39.0,20,,,
2020-07-21,Chin Up,Back,85.0,6,,,
2020-07-21,Chin Up,Back,85.0,5,,,
2020-07-21,Chin Up,Back,80.0,5,,,
2020-07-21,Flat Barbell Bench Press,Chest,60.0,12,,,
2020-07-21,Flat Barbell Bench Press,Chest,60.0,11,,,
2020-07-21,Flat Barbell Bench Press,Chest,60.0,10,,,
2020-07-21,Seated Dumbbell Press,Shoulders,18.0,14,,,
2020-07-21,Seated Dumbbell Press,Shoulders,18.0,12,,,
2020-07-21,Seated Dumbbell Press,Shoulders,18.0,12,,,
2020-07-21,Cable Curl,Biceps,30.0,22,,,
2020-07-21,Cable Curl,Biceps,25.0,20,,,
2020-07-21,Cable Curl,Biceps,25.0,20,,,
2020-07-23,Flat Barbell Bench Press,Chest,60.0,12,,,
2020-07-23,Flat Barbell Bench Press,Chest,60.0,10,,,
2020-07-23,Flat Barbell Bench Press,Chest,60.0,11,,,
2020-07-23,Flat Barbell Bench Press,Chest,60.0,10,,,
2020-07-23,Lateral Dumbbell Raise,Shoulders,6.0,25,,,
2020-07-23,Lateral Dumbbell Raise,Shoulders,6.0,22,,,
2020-07-23,Lateral Dumbbell Raise,Shoulders,4.0,25,,,
2020-07-23,Lateral Dumbbell Raise,Shoulders,4.0,30,,,
2020-07-23,Seated Machine Curl,Biceps,29.5,25,,,
2020-07-23,Seated Machine Curl,Biceps,26.5,16,,,
2020-07-23,Seated Machine Curl,Biceps,25.0,15,,,
2020-07-23,Seated Machine Curl,Biceps,25.0,15,,,
2020-07-25,Lateral Dumbbell Raise,Shoulders,5.0,25,,,
2020-07-25,Lateral Dumbbell Raise,Shoulders,5.0,25,,,
2020-07-25,Lateral Dumbbell Raise,Shoulders,5.0,20,,,
2020-07-25,Lateral Dumbbell Raise,Shoulders,5.0,18,,,
2020-07-25,Dumbbell Curl,Biceps,5.0,30,,,
2020-07-25,Dumbbell Curl,Biceps,5.0,22,,,
2020-07-25,Dumbbell Curl,Biceps,5.0,20,,,
2020-07-27,Chin Up,Back,85.0,6,,,
2020-07-27,Chin Up,Back,85.0,5,,,
2020-07-27,Chin Up,Back,85.0,5,,,
2020-07-27,Flat Barbell Bench Press,Chest,60.0,17,,,
2020-07-27,Flat Barbell Bench Press,Chest,60.0,12,,,
2020-07-27,Flat Barbell Bench Press,Chest,60.0,10,,,
2020-07-27,Cable Curl,Biceps,30.0,24,,,
2020-07-27,Cable Curl,Biceps,25.0,21,,,
2020-07-27,Cable Curl,Biceps,25.0,16,,,
2020-07-27,Leg Extension Machine,Legs,45.0,25,,,
2020-07-28,Seated Dumbbell Press,Shoulders,18.0,15,,,
2020-07-28,Seated Dumbbell Press,Shoulders,18.0,15,,,
2020-07-28,Seated Dumbbell Press,Shoulders,18.0,13,,,
2020-07-28,Lateral Dumbbell Raise,Shoulders,6.0,25,,,
2020-07-28,Lateral Dumbbell Raise,Shoulders,6.0,20,,,
2020-07-28,Lateral Dumbbell Raise,Shoulders,4.0,25,,,
2020-07-28,Lateral Dumbbell Raise,Shoulders,4.0,25,,,
2020-07-28,Lying Triceps Extension,Triceps,15.0,15,,,
2020-07-28,Lying Triceps Extension,Triceps,10.0,25,,,
2020-07-28,Lying Triceps Extension,Triceps,10.0,22,,,
2020-07-28,Leg Extension Machine,Legs,45.0,22,,,
2020-07-28,Leg Extension Machine,Legs,45.0,20,,,
2020-07-30,Flat Dumbbell Bench Press,Chest,60.0,16,,,
2020-07-30,Flat Dumbbell Bench Press,Chest,60.0,13,,,
2020-07-30,Flat Dumbbell Bench Press,Chest,60.0,9,,,
2020-07-30,Seated Machine Curl,Biceps,29.5,26,,,
2020-07-30,Seated Machine Curl,Biceps,26.5,18,,,
2020-07-30,Seated Machine Curl,Biceps,26.5,12,,,
2020-07-30,Leg Extension Machine,Legs,45.0,25,,,
2020-07-30,Leg Extension Machine,Legs,45.0,20,,,
2020-07-31,Chin Up,Back,85.0,6,,,
2020-07-31,Chin Up,Back,85.0,5,,,
2020-07-31,Chin Up,Back,85.0,4,,,
2020-07-31,Chin Up,Back,80.0,6,,,
2020-07-31,Seated Dumbbell Press,Shoulders,18.0,16,,,
2020-07-31,Seated Dumbbell Press,Shoulders,18.0,15,,,
2020-07-31,Seated Dumbbell Press,Shoulders,18.0,12,,,
2020-07-31,Lying Triceps Extension,Triceps,15.0,13,,,
2020-07-31,Lying Triceps Extension,Triceps,10.0,20,,,
2020-07-31,Lying Triceps Extension,Triceps,10.0,20,,,
2020-08-01,Lateral Dumbbell Raise,Shoulders,5.0,25,,,
2020-08-01,Lateral Dumbbell Raise,Shoulders,5.0,25,,,
2020-08-01,Lateral Dumbbell Raise,Shoulders,5.0,20,,,
2020-08-01,Lateral Dumbbell Raise,Shoulders,5.0,20,,,
2020-08-01,Dumbbell Curl,Biceps,5.0,30,,,
2020-08-01,Dumbbell Curl,Biceps,5.0,20,,,
2020-08-01,Dumbbell Curl,Biceps,5.0,20,,,
2020-08-03,Chin Up,Back,85.0,6,,,
2020-08-03,Chin Up,Back,85.0,6,,,
2020-08-03,Chin Up,Back,85.0,5,,,
2020-08-03,Ring Dip,Triceps,65.0,20,,,
2020-08-03,Ring Dip,Triceps,85.0,12,,,
2020-08-03,Ring Dip,Triceps,85.0,12,,,
2020-08-03,Ring Dip,Triceps,85.0,12,,,
2020-08-03,Seated Machine Curl,Biceps,30.0,22,,,
2020-08-03,Seated Machine Curl,Biceps,30.0,13,,,
2020-08-03,Seated Machine Curl,Biceps,26.5,15,,,
2020-08-03,Leg Extension Machine,Legs,52.0,20,,,
2020-08-03,Leg Extension Machine,Legs,45.0,20,,,
2020-08-04,Flat Dumbbell Bench Press,Chest,60.0,12,,,
2020-08-04,Flat Dumbbell Bench Press,Chest,60.0,10,,,
2020-08-04,Flat Dumbbell Bench Press,Chest,60.0,7,,,
2020-08-04,Flat Dumbbell Bench Press,Chest,60.0,6,,,
2020-08-04,Seated Dumbbell Press,Shoulders,20.0,6,,,
2020-08-04,Seated Dumbbell Press,Shoulders,18.0,10,,,
2020-08-04,Seated Dumbbell Press,Shoulders,18.0,7,,,
2020-08-04,Seated Dumbbell Press,Shoulders,18.0,6,,,
2020-08-04,Lateral Dumbbell Raise,Shoulders,6.0,20,,,
2020-08-04,Lateral Dumbbell Raise,Shoulders,6.0,20,,,
2020-08-04,Lateral Dumbbell Raise,Shoulders,6.0,15,,,
2020-08-05,Ring Dip,Triceps,85.0,13,,,
2020-08-05,Ring Dip,Triceps,85.0,14,,,
2020-08-05,Ring Dip,Triceps,85.0,12,,,
2020-08-05,Ring Dip,Triceps,85.0,12,,,
2020-08-05,Seated Machine Curl,Biceps,30.0,23,,,
2020-08-05,Seated Machine Curl,Biceps,30.0,14,,,
2020-08-05,Seated Machine Curl,Biceps,28.0,18,,,
2020-08-05,Seated Machine Curl,Biceps,28.0,12,,,
2020-08-05,Lateral Cable Raise,Shoulders,5.0,12,,,
2020-08-05,Lateral Cable Raise,Shoulders,5.0,12,,,
2020-08-05,Lateral Cable Raise,Shoulders,5.0,12,,,
2020-08-05,Leg Extension Machine,Legs,45.0,18,,,
2020-08-05,Leg Extension Machine,Legs,45.0,15,,,
2020-08-06,Chin Up,Back,85.0,5,,,
2020-08-06,Chin Up,Back,85.0,5,,,
2020-08-06,Chin Up,Back,80.0,5,,,
2020-08-06,Chin Up,Back,65.0,12,,,
2020-08-06,Flat Barbell Bench Press,Chest,65.0,12,,,
2020-08-06,Flat Barbell Bench Press,Chest,65.0,12,,,
2020-08-06,Flat Barbell Bench Press,Chest,60.0,12,,,
2020-08-06,Flat Barbell Bench Press,Chest,60.0,9,,,
2020-08-06,Seated Dumbbell Press,Shoulders,18.0,10,,,
2020-08-06,Seated Dumbbell Press,Shoulders,18.0,10,,,
2020-08-06,Seated Dumbbell Press,Shoulders,18.0,10,,,
2020-08-07,Ring Dip,Triceps,85.0,12,,,
2020-08-07,Ring Dip,Triceps,85.0,15,,,
2020-08-07,Ring Dip,Triceps,85.0,12,,,
2020-08-07,Ring Dip,Triceps,85.0,12,,,
2020-08-07,Seated Machine Curl,Biceps,30.0,19,,,
2020-08-07,Seated Machine Curl,Biceps,30.0,14,,,
2020-08-07,Seated Machine Curl,Biceps,29.0,12,,,
2020-08-07,Seated Machine Curl,Biceps,26.5,12,,,
2020-08-07,Lateral Cable Raise,Shoulders,5.0,12,,,
2020-08-07,Lateral Cable Raise,Shoulders,5.0,12,,,
2020-08-09,Lateral Dumbbell Raise,Shoulders,5.0,15,,,
2020-08-09,Lateral Dumbbell Raise,Shoulders,5.0,13,,,
2020-08-09,Lateral Dumbbell Raise,Shoulders,5.0,15,,,
2020-08-09,Lateral Dumbbell Raise,Shoulders,5.0,15,,,
2020-08-09,Lateral Dumbbell Raise,Shoulders,5.0,15,,,
2020-08-09,Lateral Dumbbell Raise,Shoulders,5.0,12,,,
2020-08-09,Dumbbell Curl,Biceps,13.0,8,,,
2020-08-09,Dumbbell Curl,Biceps,13.0,7,,,
2020-08-09,Dumbbell Curl,Biceps,13.0,6,,,
2020-08-09,Dumbbell Curl,Biceps,5.0,18,,,
2020-08-09,Dumbbell Curl,Biceps,5.0,18,,,
2020-08-09,Dumbbell Curl,Biceps,5.0,15,,,
2020-08-11,Push Up,Chest,65.0,20,,,
2020-08-11,Push Up,Chest,65.0,25,,,
2020-08-11,Push Up,Chest,65.0,25,,,
2020-08-11,Push Up,Chest,65.0,25,,,
2020-08-11,Dumbbell Curl,Biceps,13.0,8,,,
2020-08-11,Dumbbell Curl,Biceps,13.0,7,,,
2020-08-11,Dumbbell Curl,Biceps,13.0,7,,,
2020-08-11,Dumbbell Curl,Biceps,5.0,16,,,
2020-08-11,Dumbbell Curl,Biceps,5.0,18,,,
2020-08-11,Dumbbell Curl,Biceps,5.0,18,,,
2020-08-11,Lateral Dumbbell Raise,Shoulders,5.0,16,,,
2020-08-11,Lateral Dumbbell Raise,Shoulders,5.0,15,,,
2020-08-11,Lateral Dumbbell Raise,Shoulders,5.0,16,,,
2020-08-11,Lateral Dumbbell Raise,Shoulders,5.0,15,,,
2020-08-11,Lateral Dumbbell Raise,Shoulders,5.0,15,,,
2020-08-11,Lateral Dumbbell Raise,Shoulders,5.0,15,,,
2020-08-12,Chin Up,Back,85.0,6,,,
2020-08-12,Chin Up,Back,85.0,6,,,
2020-08-12,Chin Up,Back,80.0,6,,,
2020-08-12,Chin Up,Back,80.0,5,,,
2020-08-12,Ring Dip,Triceps,85.0,13,,,
2020-08-12,Ring Dip,Triceps,85.0,13,,,
2020-08-12,Ring Dip,Triceps,85.0,12,,,
2020-08-12,Ring Dip,Triceps,65.0,12,,,
2020-08-12,Lateral Cable Raise,Shoulders,5.0,20,,,
2020-08-12,Lateral Cable Raise,Shoulders,5.0,20,,,
2020-08-12,Lateral Cable Raise,Shoulders,10.0,12,,,
2020-08-12,Lateral Cable Raise,Shoulders,10.0,12,,,
2020-08-12,Seated Machine Curl Barbarian,Biceps,30.0,16,,,
2020-08-12,Seated Machine Curl Barbarian,Biceps,30.0,14,,,
2020-08-12,Seated Machine Curl Barbarian,Biceps,28.0,13,,,
2020-08-12,Seated Machine Curl Barbarian,Biceps,25.0,13,,,
2020-08-13,Push Press,Shoulders,15.0,15,,,
2020-08-13,Push Press,Shoulders,20.0,15,,,
2020-08-13,Push Press,Shoulders,20.0,12,,,
2020-08-13,Push Press,Shoulders,20.0,12,,,
2020-08-13,Flat Barbell Bench Press,Chest,60.0,12,,,
2020-08-13,Flat Barbell Bench Press,Chest,60.0,10,,,
2020-08-13,Flat Barbell Bench Press,Chest,60.0,9,,,
2020-08-13,Flat Barbell Bench Press,Chest,60.0,8,,,
2020-08-13,Leg Press,Legs,90.0,12,,,
2020-08-13,Leg Press,Legs,90.0,12,,,
2020-08-13,Leg Press,Legs,90.0,12,,,
2020-08-14,Dumbbell Curl,Biceps,13.0,8,,,
2020-08-14,Dumbbell Curl,Biceps,13.0,8,,,
2020-08-14,Dumbbell Curl,Biceps,13.0,8,,,
2020-08-14,Dumbbell Curl,Biceps,5.0,18,,,
2020-08-14,Dumbbell Curl,Biceps,5.0,18,,,
2020-08-14,Dumbbell Curl,Biceps,5.0,18,,,
2020-08-15,Lateral Dumbbell Raise,Shoulders,5.0,25,,,
2020-08-15,Lateral Dumbbell Raise,Shoulders,5.0,17,,,
2020-08-15,Lateral Dumbbell Raise,Shoulders,5.0,15,,,
2020-08-15,Lateral Dumbbell Raise,Shoulders,5.0,15,,,
2020-08-15,Lateral Dumbbell Raise,Shoulders,4.0,25,,,
2020-08-15,Lateral Dumbbell Raise,Shoulders,4.0,25,,,
2020-08-17,Flat Barbell Bench Press,Chest,60.0,13,,,
2020-08-17,Flat Barbell Bench Press,Chest,60.0,11,,,
2020-08-17,Flat Barbell Bench Press,Chest,60.0,8,,,
2020-08-17,Flat Barbell Bench Press,Chest,60.0,6,,,
2020-08-17,Flat Barbell Bench Press,Chest,60.0,5,,,
2020-08-17,Seated Dumbbell Press,Shoulders,18.0,10,,,
2020-08-17,Seated Dumbbell Press,Shoulders,18.0,8,,,
2020-08-17,Seated Machine Shoulder Press,Shoulders,41.0,8,,,
2020-08-17,Seated Machine Shoulder Press,Shoulders,36.0,8,,,
2020-08-17,Seated Machine Shoulder Press,Shoulders,36.0,10,,,
2020-08-17,Lateral Cable Raise,Shoulders,10.0,6,,,
2020-08-17,Lateral Cable Raise,Shoulders,5.0,15,,,
2020-08-17,Lateral Cable Raise,Shoulders,5.0,15,,,
2020-08-17,Lateral Cable Raise,Shoulders,5.0,12,,,
2020-08-17,Seated Machine Curl,Biceps,30.0,24,,,
2020-08-17,Seated Machine Curl,Biceps,30.0,16,,,
2020-08-17,Seated Machine Curl,Biceps,28.0,18,,,
